event_time_utc,capture_utc,message_type,mmsi,ship_name,imo,call_sign,latitude,longitude,sog_knots,speed_category,is_moving,cog_degrees,true_heading,navigational_status,nav_status_name,destination,eta,vessel_type,vessel_type_name,vessel_category,port_guess,source,data_type,granularity,year,month,day,hour
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,565893000,KOTA NAGA,,,1.22064,103.89355,6.3,Transit,True,336.0,316.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563073570,MAJU MERCURY,,,1.23823,103.75961,0.0,Stationary,False,360.0,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636025148,CHIBA C,,,1.27023,103.75873,3.9,Transit,True,305.5,303.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636023273,MSC REN V,,,1.15585,103.76822,13.7,Cruising,True,247.9,244.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566540000,ZMAGA,,,1.27932,103.88741,0.0,Stationary,False,318.0,88.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,477201800,ZHONG CHI,,,1.22107,103.81278,0.0,Stationary,False,7.4,309.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,538010818,HAWKS PROGRESS,9313125.0,V7A7466,1.19318,103.69611,,Unknown,False,,,,Not reported,SGSIN,"{'Day': 21, 'Hour': 7, 'Minute': 0, 'Month': 3}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563069230,PSA OAK WW60,,,1.28101,103.76653,0.4,Slow / manoeuvring,True,135.5,207.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563217300,HAFNIA PRECISION,,,1.24394,103.91031,0.1,Stationary,False,126.2,250.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636021434,PACIFIC INTEGRITY,,,1.26482,103.88551,0.0,Stationary,False,28.3,233.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,574383000,PETROLIMEX 12,,,1.23882,103.76632,0.1,Stationary,False,69.0,127.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563083810,SOPHIA,,,1.26772,103.79359,0.0,Stationary,False,305.3,209.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563100400,REGENT  LIBRA,,,1.22975,103.82517,0.0,Stationary,False,178.7,511.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563083790,GLORIA,,,1.29627,103.97513,0.0,Stationary,False,1.8,270.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636018553,GSL ROSSI,,,1.19554,103.62749,6.9,Transit,True,282.1,281.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566496000,MARINE ORACLE,,,1.20479,103.79258,0.0,Stationary,False,16.8,156.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563066530,PSA POLARIS YS50,,,1.26041,103.77893,0.1,Stationary,False,47.1,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563086080,PILOT 15,,,1.25712,103.84119,0.1,Stationary,False,162.4,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,352001236,PVT ESTELLA,9414321.0,3E3989,1.17827,103.81028,,Unknown,False,,,,Not reported,IN BOM,"{'Day': 14, 'Hour': 5, 'Minute': 0, 'Month': 4}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566686000,DEMURE,,,1.22449,103.70753,0.0,Stationary,False,291.3,239.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563141000,NOC 8,,,1.24295,103.71652,4.0,Transit,True,223.7,511.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563084860,CSM WYVERN,,,1.24534,103.89621,0.0,Stationary,False,356.1,511.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,574972000,PHUC THUAN 36,,,1.24279,103.81219,0.1,Stationary,False,191.3,511.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,477521300,SITC MAKASSAR,,,1.17699,103.81204,13.1,Cruising,True,247.6,248.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563215500,ZEVIROUS,,,1.22513,103.71487,0.0,Stationary,False,187.6,271.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,352006367,ERASMUS PASSION,,,1.28388,103.76024,0.0,Stationary,False,155.0,120.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566601000,DELPHINE,,,1.2996,103.98547,0.0,Stationary,False,184.6,273.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,354662000,GRAND PHOENIX,,,1.20465,103.64456,11.9,Transit,True,83.6,84.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,564966000,HAFNIA PANTHER,,,1.24966,103.91334,0.1,Stationary,False,131.9,245.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,565923000,CLEANSEAS AMITY,,,1.21997,103.71145,0.1,Stationary,False,131.0,511.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636016177,TRANCURA,,,1.1616,103.69618,9.3,Transit,True,302.1,300.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563132900,ESSENCE,,,1.2758,103.77974,0.2,Stationary,False,239.0,293.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,305025400,QUEEN CASSIOPEIA,,,1.20198,103.6684,0.0,Stationary,False,348.1,257.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,572771220,BRITOIL DEFENDER,9503043.0,T2EC6,1.27524,103.88135,,Unknown,False,,,,Not reported,AEW ANCHORAGE,"{'Day': 28, 'Hour': 18, 'Minute': 0, 'Month': 2}",90.0,Other vessel type,Other,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StandardClassBPositionReport,457550000,JOLLY RISSOO,,,1.27024,103.85402,0.1,Stationary,False,0.0,511.0,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StandardClassBPositionReport,563083360,,,,1.26536,103.81219,0.0,Stationary,False,360.0,511.0,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,413582450,DING HENG 30,,,1.2366,103.80609,0.0,Stationary,False,227.0,301.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,564058426,NOBLE VALOUR,,,1.24207,103.7843,11.5,Transit,True,171.2,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566685000,SEA SOLIDARITY,,,1.24988,103.78553,3.2,Transit,True,291.7,511.0,8.0,Under way sailing,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566386000,SEA BRILLIANCE,,,1.22632,103.72081,0.8,Slow / manoeuvring,True,209.6,264.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563009290,SD EMERALD,,,1.25404,103.87077,0.2,Stationary,False,360.0,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563087310,PSA VELA,,,1.29154,103.73226,4.5,Transit,True,302.0,298.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,374368000,HIKOSAN,9885087.0,3FBO6,1.18621,103.78344,,Unknown,False,,,,Not reported,>US CRP,"{'Day': 14, 'Hour': 13, 'Minute': 0, 'Month': 5}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566724000,MERLION 25,,,1.24533,103.71526,5.6,Transit,True,241.6,245.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563036620,PILOT GP01,,,1.19698,103.67484,18.5,Cruising,True,101.3,113.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636024228,GALATEIA,,,1.28027,103.96789,0.0,Stationary,False,111.0,261.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,232046110,KAHALA,1040801.0,MNDH8,1.26576,103.81154,,Unknown,False,,,,Not reported,SINGAPORE,"{'Day': 29, 'Hour': 16, 'Minute': 0, 'Month': 3}",37.0,Pleasure craft,Other,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636013118,YM INSTRUCTION,,,1.21898,103.81627,4.1,Transit,True,258.5,276.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566753000,HAI SOON 33,,,1.20834,103.85893,8.1,Transit,True,67.1,49.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563084060,CLEANSEAS FRIENDLY,,,1.20698,103.79168,0.0,Stationary,False,106.3,160.0,8.0,Under way sailing,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,351322000,SG FRIENDSHIP,,,1.23087,103.80497,0.0,Stationary,False,171.0,309.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,566386000,SEA BRILLIANCE,9438327.0,9V9176,1.22632,103.72081,,Unknown,False,,,,Not reported,ASPP,"{'Day': 5, 'Hour': 3, 'Minute': 0, 'Month': 4}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,319090800,,,,1.24522,103.84049,0.0,Stationary,False,232.9,85.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636017817,,,,1.07892,103.58703,12.0,Cruising,True,126.0,124.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,241949000,OCEAN STAR,,,1.2385,103.9484,4.3,Transit,True,22.4,355.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563215500,ZEVIROUS,,,1.22512,103.71487,0.0,Stationary,False,187.6,271.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StandardClassBPositionReport,563033720,CNC 5,,,1.2527,103.78125,1.5,Slow / manoeuvring,True,308.3,511.0,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563069230,PSA OAK WW60,,,1.281,103.76654,0.3,Slow / manoeuvring,False,131.1,219.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,403500000,,,,1.25396,103.97868,9.2,Transit,True,247.0,249.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,412493000,YUN QUE ZUO,,,1.27223,103.93019,0.0,Stationary,False,275.7,254.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,477131900,,,,1.1566,103.47637,13.1,Cruising,True,106.9,93.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563060100,PSA HULK CS04,,,1.26833,103.77036,0.0,Stationary,False,20.3,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,5631101,PSAB,,,1.27355,103.80138,0.0,Stationary,False,0.0,511.0,15.0,Not defined,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,357225000,MERCURY 5,,,1.23309,103.82219,0.0,Stationary,False,52.5,296.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,319198600,ANNABELLA,,,1.24502,103.84051,0.0,Stationary,False,166.4,84.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563074930,INFINITI  VIRTUS,,,1.23102,103.70809,4.5,Transit,True,46.9,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,352003034,MK LION,9232553.0,3E6586,1.20176,103.67655,,Unknown,False,,,,Not reported,DUMAI_ID,"{'Day': 19, 'Hour': 15, 'Minute': 0, 'Month': 2}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636014739,LADY CHRISTINA,,,1.20597,103.79906,0.0,Stationary,False,120.5,139.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,563217300,HAFNIA PRECISION,9760213.0,9V7899,1.24394,103.91031,,Unknown,False,,,,Not reported,ADVARIO>AEPA,"{'Day': 2, 'Hour': 3, 'Minute': 0, 'Month': 4}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563251600,KOTA EMBUN,,,1.26792,103.78356,0.0,Stationary,False,5.6,210.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,210325000,STENA PROVIDENT,,,1.21989,103.80331,0.0,Stationary,False,1.4,303.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566724000,MERLION 25,,,1.2452,103.71503,5.6,Transit,True,242.7,245.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,567463000,TASCO AMARIT,,,1.24343,103.79576,0.0,Stationary,False,0.0,291.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,413595480,SHENG HANG HUA 16,,,1.20912,103.66359,11.3,Transit,True,3.4,1.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566608000,LUISELLA COSULICH,,,1.22878,103.7152,0.0,Stationary,False,7.8,261.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,256676000,CMA CGM LEGACY,9951537.0,9HA5933,1.2658,103.78222,,Unknown,False,,,,Not reported,VNVUT,"{'Day': 7, 'Hour': 16, 'Minute': 0, 'Month': 4}",71.0,Cargo vessel (hazmat A),Cargo,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563708000,VALIANT III,,,1.20075,103.74269,0.0,Stationary,False,360.0,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StandardClassBPositionReport,563041411,,,,1.24794,103.79023,5.5,Transit,True,321.2,511.0,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,563130300,EPITOME,9910973.0,9V5016,1.22805,103.7127,,Unknown,False,,,,Not reported,ASPP,"{'Day': 4, 'Hour': 17, 'Minute': 30, 'Month': 4}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,518100675,PROGRESS 10,,,1.23772,103.80117,0.0,Stationary,False,219.0,299.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,352003145,PVT AVIRA,,,1.29225,103.73152,4.5,Transit,True,299.0,297.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,566685000,SEA SOLIDARITY,9647904.0,9VHF5,1.24988,103.78553,,Unknown,False,,,,Not reported,ASSPU,"{'Day': 5, 'Hour': 7, 'Minute': 0, 'Month': 4}",89.0,Tanker (other),Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StandardClassBPositionReport,563009360,SSE EVANKA,,,1.19153,103.79041,0.0,Stationary,False,175.8,175.0,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,241614000,MINERVA OLYMPIA,,,1.10748,103.74364,6.6,Transit,True,39.2,44.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,212505000,STENA SUPERIOR,,,1.24844,103.92109,0.0,Stationary,False,357.0,257.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StaticDataReport,572133210,EM 33,,,1.25893,103.82151,,Unknown,False,,,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563186900,SRIWANGI II,,,1.22709,103.80781,0.0,Stationary,False,190.3,311.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,352004850,FLORA MARIS,,,1.24061,103.80915,0.0,Stationary,False,151.5,295.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StaticDataReport,236111677,,,,1.26594,103.81162,,Unknown,False,,,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563070940,MPA 4,,,1.22349,103.85213,0.0,Stationary,False,360.0,348.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566096000,RADIANT CS02,,,1.26251,103.84675,0.0,Stationary,False,215.5,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563141500,PSA FALCON CS07,,,1.25625,103.77501,3.6,Transit,True,342.3,337.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,667002156,TRANSIT SEDANKA,,,1.19218,103.75289,0.0,Stationary,False,345.6,328.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,574001330,BD PIONEER1 _,,,1.18448,103.84955,13.1,Cruising,True,59.0,55.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
